timestamp,open,high,low,close,volume
2024-07-22 00:00:00,184.49,184.98,180.7,180.94,67860.42
2024-07-22 04:00:00,180.94,181.66,177.65,178.39,71287.22
2024-07-22 08:00:00,178.39,180.97,176.72,180.6,94944.28
2024-07-22 12:00:00,180.6,181.86,177.01,179.87,140169.53
2024-07-22 16:00:00,179.87,183.0,178.61,182.85,79928.99
2024-07-22 20:00:00,182.85,183.38,177.11,178.91,85770.56
2024-07-23 00:00:00,178.91,180.54,177.18,179.09,62968.48
2024-07-23 04:00:00,179.09,179.09,173.76,176.05,118617.96
2024-07-23 08:00:00,176.05,178.74,174.11,175.62,115869.45
2024-07-23 12:00:00,175.62,178.39,172.19,176.54,163194.97
2024-07-23 16:00:00,176.54,177.0,170.54,172.0,138401.34
2024-07-23 20:00:00,172.0,174.72,171.22,173.02,64711.74
2024-07-24 00:00:00,173.02,174.49,171.0,173.65,71243.65
2024-07-24 04:00:00,173.65,174.59,172.21,174.25,62855.54
2024-07-24 08:00:00,174.25,178.5,173.66,177.76,98412.7
2024-07-24 12:00:00,177.76,182.01,176.21,177.76,147258.31
2024-07-24 16:00:00,177.76,182.47,176.46,178.17,160599.02
2024-07-24 20:00:00,178.17,180.29,175.62,178.07,90407.9
2024-07-25 00:00:00,178.07,179.59,168.32,170.55,199582.57
2024-07-25 04:00:00,170.55,172.96,169.29,169.41,102846.77
2024-07-25 08:00:00,169.41,171.28,167.09,168.97,108441.49
2024-07-25 12:00:00,168.97,172.04,165.72,170.37,171693.95
2024-07-25 16:00:00,170.37,172.5,166.65,168.13,122353.22
2024-07-25 20:00:00,168.13,172.9,165.48,171.85,109213.27
2024-07-26 00:00:00,171.85,176.94,171.71,175.75,137879.1
2024-07-26 04:00:00,175.75,177.77,175.6,176.75,69284.3
2024-07-26 08:00:00,176.75,180.06,176.75,178.72,69953.61
2024-07-26 12:00:00,178.72,184.0,177.5,181.58,98326.35
2024-07-26 16:00:00,181.58,182.97,180.73,182.21,40351.12
2024-07-26 20:00:00,182.21,183.68,181.11,183.06,31848.45
2024-07-27 00:00:00,183.06,184.27,181.32,182.65,33949.4
2024-07-27 04:00:00,182.65,186.2,182.53,185.84,50232.68
