timestamp,strategy,timeframe,symbol,final_portfolio_value,sharpe_ratio,max_drawdown,drawdown_duration,volatility,total_trades,winning_trades,losing_trades,win_rate,avg_trade_duration,profit_factor
2025-01-19_12-20-40,SpotDayTradingStrategy,['30M'],['BTC/USDT'],44.48316722760889,-4.584734869836883,59.67361554793465,4070,,44,17,27,38.63636363636363,27.886363636363637,
